geofips,geoname,year,per_capita_personal_income_usd
29099,"Jefferson, MO",2021,50019.0
29099,"Jefferson, MO",2022,51770.0
29099,"Jefferson, MO",2023,54725.0
29099,"Jefferson, MO",2024,56907.0
29101,"Johnson, MO",2019,37349.0
29101,"Johnson, MO",2020,39874.0
29101,"Johnson, MO",2021,46886.0
29101,"Johnson, MO",2022,44308.0
29101,"Johnson, MO",2023,46611.0
29101,"Johnson, MO",2024,48420.0
29103,"Knox, MO",2019,37756.0
29103,"Knox, MO",2020,41819.0
29103,"Knox, MO",2021,44259.0
29103,"Knox, MO",2022,45427.0
29103,"Knox, MO",2023,50066.0
29103,"Knox, MO",2024,48985.0
29105,"Laclede, MO",2019,35985.0
29105,"Laclede, MO",2020,39116.0
29105,"Laclede, MO",2021,42797.0
29105,"Laclede, MO",2022,45246.0
29105,"Laclede, MO",2023,47941.0
29105,"Laclede, MO",2024,49529.0
29107,"Lafayette, MO",2019,42703.0
29107,"Lafayette, MO",2020,45999.0
29107,"Lafayette, MO",2021,49884.0
29107,"Lafayette, MO",2022,51664.0
29107,"Lafayette, MO",2023,54207.0
29107,"Lafayette, MO",2024,55390.0
29109,"Lawrence, MO",2019,34906.0
29109,"Lawrence, MO",2020,37118.0
29109,"Lawrence, MO",2021,40244.0
29109,"Lawrence, MO",2022,40725.0
29109,"Lawrence, MO",2023,42231.0
29109,"Lawrence, MO",2024,44004.0
29111,"Lewis, MO",2019,35117.0
29111,"Lewis, MO",2020,38529.0
29111,"Lewis, MO",2021,41382.0
29111,"Lewis, MO",2022,42882.0
29111,"Lewis, MO",2023,45101.0
29111,"Lewis, MO",2024,46049.0
29113,"Lincoln, MO",2019,42361.0
29113,"Lincoln, MO",2020,44426.0
29113,"Lincoln, MO",2021,48676.0
29113,"Lincoln, MO",2022,49727.0
29113,"Lincoln, MO",2023,52323.0
29113,"Lincoln, MO",2024,54071.0
29115,"Linn, MO",2019,39496.0
29115,"Linn, MO",2020,43161.0
29115,"Linn, MO",2021,45856.0
29115,"Linn, MO",2022,45835.0
29115,"Linn, MO",2023,49844.0
29115,"Linn, MO",2024,50769.0
29117,"Livingston, MO",2019,39308.0
29117,"Livingston, MO",2020,45725.0
29117,"Livingston, MO",2021,48248.0
29117,"Livingston, MO",2022,48922.0
29117,"Livingston, MO",2023,51269.0
29117,"Livingston, MO",2024,51635.0
29119,"McDonald, MO",2019,29005.0
29119,"McDonald, MO",2020,31693.0
29119,"McDonald, MO",2021,35470.0
29119,"McDonald, MO",2022,38539.0
29119,"McDonald, MO",2023,38574.0
29119,"McDonald, MO",2024,41951.0
29121,"Macon, MO",2019,40928.0
29121,"Macon, MO",2020,44709.0
29121,"Macon, MO",2021,48240.0
29121,"Macon, MO",2022,52737.0
29121,"Macon, MO",2023,52000.0
29121,"Macon, MO",2024,52966.0
29123,"Madison, MO",2019,35903.0
29123,"Madison, MO",2020,39485.0
29123,"Madison, MO",2021,41099.0
29123,"Madison, MO",2022,42112.0
29123,"Madison, MO",2023,45133.0
29123,"Madison, MO",2024,46657.0
29125,"Maries, MO",2019,35964.0
29125,"Maries, MO",2020,39007.0
29125,"Maries, MO",2021,41499.0
29125,"Maries, MO",2022,41645.0
29125,"Maries, MO",2023,44794.0
29125,"Maries, MO",2024,47162.0
29127,"Marion, MO",2019,40935.0
29127,"Marion, MO",2020,44664.0
29127,"Marion, MO",2021,48078.0
29127,"Marion, MO",2022,49429.0
29127,"Marion, MO",2023,52659.0
29127,"Marion, MO",2024,54254.0
29129,"Mercer, MO",2019,32398.0
29129,"Mercer, MO",2020,37282.0
29129,"Mercer, MO",2021,39950.0
29129,"Mercer, MO",2022,38457.0
29129,"Mercer, MO",2023,42803.0
29129,"Mercer, MO",2024,44616.0
29131,"Miller, MO",2019,37556.0
29131,"Miller, MO",2020,41165.0
29131,"Miller, MO",2021,43979.0
29131,"Miller, MO",2022,43750.0
29131,"Miller, MO",2023,47381.0
29131,"Miller, MO",2024,49799.0
29133,"Mississippi, MO",2019,32042.0
29133,"Mississippi, MO",2020,38069.0
29133,"Mississippi, MO",2021,41722.0
29133,"Mississippi, MO",2022,42421.0
29133,"Mississippi, MO",2023,43475.0
29133,"Mississippi, MO",2024,42983.0
29135,"Moniteau, MO",2019,38392.0
29135,"Moniteau, MO",2020,44196.0
29135,"Moniteau, MO",2021,45816.0
29135,"Moniteau, MO",2022,49210.0
29135,"Moniteau, MO",2023,51328.0
29135,"Moniteau, MO",2024,54284.0
29137,"Monroe, MO",2019,41119.0
29137,"Monroe, MO",2020,44052.0
29137,"Monroe, MO",2021,48314.0
29137,"Monroe, MO",2022,49606.0
29137,"Monroe, MO",2023,56061.0
29137,"Monroe, MO",2024,54457.0
29139,"Montgomery, MO",2019,41791.0
29139,"Montgomery, MO",2020,45744.0
29139,"Montgomery, MO",2021,49856.0
29139,"Montgomery, MO",2022,50961.0
29139,"Montgomery, MO",2023,55662.0
29139,"Montgomery, MO",2024,56036.0
29141,"Morgan, MO",2019,40863.0
29141,"Morgan, MO",2020,44846.0
29141,"Morgan, MO",2021,46924.0
29141,"Morgan, MO",2022,48093.0
29141,"Morgan, MO",2023,50215.0
29141,"Morgan, MO",2024,50957.0
29143,"New Madrid, MO",2019,37258.0
29143,"New Madrid, MO",2020,42271.0
29143,"New Madrid, MO",2021,49665.0
29143,"New Madrid, MO",2022,51905.0
29143,"New Madrid, MO",2023,52395.0
29143,"New Madrid, MO",2024,54259.0
29145,"Newton, MO",2019,39328.0
29145,"Newton, MO",2020,41787.0
29145,"Newton, MO",2021,45279.0
29145,"Newton, MO",2022,46883.0
29145,"Newton, MO",2023,48420.0
29145,"Newton, MO",2024,50200.0
29147,"Nodaway, MO",2019,33196.0
29147,"Nodaway, MO",2020,38225.0
29147,"Nodaway, MO",2021,40234.0
29147,"Nodaway, MO",2022,41801.0
29147,"Nodaway, MO",2023,44220.0
29147,"Nodaway, MO",2024,45161.0
29149,"Oregon, MO",2019,36412.0
29149,"Oregon, MO",2020,40309.0
29149,"Oregon, MO",2021,43571.0
29149,"Oregon, MO",2022,43646.0
29149,"Oregon, MO",2023,47065.0
29149,"Oregon, MO",2024,48844.0
29151,"Osage, MO",2019,45562.0
29151,"Osage, MO",2020,48552.0
29151,"Osage, MO",2021,52616.0
29151,"Osage, MO",2022,53535.0
29151,"Osage, MO",2023,56775.0
29151,"Osage, MO",2024,59475.0
29153,"Ozark, MO",2019,33261.0
29153,"Ozark, MO",2020,37363.0
29153,"Ozark, MO",2021,40126.0
29153,"Ozark, MO",2022,40581.0
29153,"Ozark, MO",2023,42648.0
29153,"Ozark, MO",2024,43798.0
29155,"Pemiscot, MO",2019,35979.0
29155,"Pemiscot, MO",2020,40140.0
29155,"Pemiscot, MO",2021,46589.0
29155,"Pemiscot, MO",2022,47086.0
29155,"Pemiscot, MO",2023,50448.0
29155,"Pemiscot, MO",2024,53894.0
29157,"Perry, MO",2019,42169.0
29157,"Perry, MO",2020,45840.0
29157,"Perry, MO",2021,48621.0
29157,"Perry, MO",2022,49658.0
29157,"Perry, MO",2023,53317.0
29157,"Perry, MO",2024,55392.0
29159,"Pettis, MO",2019,37544.0
29159,"Pettis, MO",2020,40494.0
29159,"Pettis, MO",2021,43862.0
29159,"Pettis, MO",2022,45366.0
29159,"Pettis, MO",2023,47450.0
29159,"Pettis, MO",2024,48930.0
29161,"Phelps, MO",2019,39189.0
29161,"Phelps, MO",2020,42305.0
29161,"Phelps, MO",2021,44127.0
29161,"Phelps, MO",2022,44660.0
29161,"Phelps, MO",2023,47434.0
29161,"Phelps, MO",2024,49505.0
29163,"Pike, MO",2019,36748.0
29163,"Pike, MO",2020,39693.0
29163,"Pike, MO",2021,41514.0
29163,"Pike, MO",2022,42068.0
29163,"Pike, MO",2023,44692.0
29163,"Pike, MO",2024,45370.0
29165,"Platte, MO",2019,58079.0
29165,"Platte, MO",2020,60819.0
29165,"Platte, MO",2021,66352.0
29165,"Platte, MO",2022,68613.0
29165,"Platte, MO",2023,72430.0
29165,"Platte, MO",2024,75607.0
29167,"Polk, MO",2019,36041.0
29167,"Polk, MO",2020,38536.0
29167,"Polk, MO",2021,41836.0
29167,"Polk, MO",2022,43282.0
29167,"Polk, MO",2023,45382.0
29167,"Polk, MO",2024,47173.0
29169,"Pulaski, MO",2019,41021.0
29169,"Pulaski, MO",2020,43889.0
29169,"Pulaski, MO",2021,45379.0
29169,"Pulaski, MO",2022,44520.0
29169,"Pulaski, MO",2023,47787.0
29169,"Pulaski, MO",2024,50340.0
29171,"Putnam, MO",2019,36792.0
29171,"Putnam, MO",2020,40498.0
29171,"Putnam, MO",2021,43970.0
29171,"Putnam, MO",2022,43490.0
29171,"Putnam, MO",2023,49212.0
29171,"Putnam, MO",2024,50694.0
29173,"Ralls, MO",2019,39772.0
29173,"Ralls, MO",2020,44481.0
29173,"Ralls, MO",2021,47237.0
29173,"Ralls, MO",2022,47993.0
29173,"Ralls, MO",2023,51925.0
29173,"Ralls, MO",2024,51680.0
29175,"Randolph, MO",2019,38729.0
29175,"Randolph, MO",2020,44129.0
29175,"Randolph, MO",2021,48384.0
29175,"Randolph, MO",2022,51557.0
29175,"Randolph, MO",2023,54385.0
29175,"Randolph, MO",2024,56731.0
29177,"Ray, MO",2019,42517.0
29177,"Ray, MO",2020,45241.0
29177,"Ray, MO",2021,48228.0
29177,"Ray, MO",2022,49062.0
29177,"Ray, MO",2023,51852.0
29177,"Ray, MO",2024,53809.0
29179,"Reynolds, MO",2019,35101.0
29179,"Reynolds, MO",2020,38386.0
29179,"Reynolds, MO",2021,41743.0
29179,"Reynolds, MO",2022,40471.0
29179,"Reynolds, MO",2023,42580.0
29179,"Reynolds, MO",2024,43576.0
29181,"Ripley, MO",2019,38086.0
29181,"Ripley, MO",2020,42402.0
29181,"Ripley, MO",2021,45371.0
29181,"Ripley, MO",2022,45378.0
29181,"Ripley, MO",2023,48032.0
29181,"Ripley, MO",2024,50061.0
29183,"St. Charles, MO",2019,55296.0
29183,"St. Charles, MO",2020,58068.0
29183,"St. Charles, MO",2021,62849.0
29183,"St. Charles, MO",2022,64724.0
29183,"St. Charles, MO",2023,68985.0
29183,"St. Charles, MO",2024,71954.0
29185,"St. Clair, MO",2019,31284.0
29185,"St. Clair, MO",2020,34266.0
29185,"St. Clair, MO",2021,37364.0
29185,"St. Clair, MO",2022,37298.0
29185,"St. Clair, MO",2023,41139.0
29185,"St. Clair, MO",2024,40999.0
29186,"Ste. Genevieve, MO",2019,40815.0
29186,"Ste. Genevieve, MO",2020,44075.0
29186,"Ste. Genevieve, MO",2021,47276.0
29186,"Ste. Genevieve, MO",2022,47458.0
29186,"Ste. Genevieve, MO",2023,51169.0
29186,"Ste. Genevieve, MO",2024,54731.0
29187,"St. Francois, MO",2019,35044.0
29187,"St. Francois, MO",2020,38187.0
29187,"St. Francois, MO",2021,41478.0
29187,"St. Francois, MO",2022,42482.0
29187,"St. Francois, MO",2023,45638.0
29187,"St. Francois, MO",2024,47116.0
29189,"St. Louis, MO",2019,71946.0
29189,"St. Louis, MO",2020,78956.0
29189,"St. Louis, MO",2021,89911.0
29189,"St. Louis, MO",2022,93142.0
29189,"St. Louis, MO",2023,100798.0
29189,"St. Louis, MO",2024,104775.0
29195,"Saline, MO",2019,37435.0
29195,"Saline, MO",2020,41844.0
29195,"Saline, MO",2021,45325.0
29195,"Saline, MO",2022,48459.0
29195,"Saline, MO",2023,51323.0
29195,"Saline, MO",2024,51364.0
29197,"Schuyler, MO",2019,32847.0
29197,"Schuyler, MO",2020,37553.0
29197,"Schuyler, MO",2021,40649.0
29197,"Schuyler, MO",2022,41537.0
29197,"Schuyler, MO",2023,45521.0
29197,"Schuyler, MO",2024,47087.0
29199,"Scotland, MO",2019,36599.0
29199,"Scotland, MO",2020,41865.0
29199,"Scotland, MO",2021,47935.0
29199,"Scotland, MO",2022,51388.0
29199,"Scotland, MO",2023,55249.0
29199,"Scotland, MO",2024,54845.0
29201,"Scott, MO",2019,41007.0
29201,"Scott, MO",2020,44708.0
29201,"Scott, MO",2021,49096.0
29201,"Scott, MO",2022,50224.0
29201,"Scott, MO",2023,53096.0
29201,"Scott, MO",2024,54217.0
29203,"Shannon, MO",2019,34982.0
29203,"Shannon, MO",2020,39213.0
29203,"Shannon, MO",2021,41567.0
29203,"Shannon, MO",2022,40361.0
29203,"Shannon, MO",2023,43684.0
29203,"Shannon, MO",2024,45728.0
29205,"Shelby, MO",2019,38901.0
29205,"Shelby, MO",2020,43803.0
29205,"Shelby, MO",2021,49279.0
29205,"Shelby, MO",2022,49852.0
29205,"Shelby, MO",2023,53775.0
29205,"Shelby, MO",2024,53410.0
29207,"Stoddard, MO",2019,37468.0
29207,"Stoddard, MO",2020,40200.0
29207,"Stoddard, MO",2021,45955.0
29207,"Stoddard, MO",2022,47260.0
29207,"Stoddard, MO",2023,48226.0
29207,"Stoddard, MO",2024,49889.0
29209,"Stone, MO",2019,41200.0
29209,"Stone, MO",2020,43788.0
29209,"Stone, MO",2021,47493.0
29209,"Stone, MO",2022,48675.0
29209,"Stone, MO",2023,52177.0
29209,"Stone, MO",2024,55320.0
29211,"Sullivan, MO",2019,39750.0
29211,"Sullivan, MO",2020,46007.0
29211,"Sullivan, MO",2021,46527.0
29211,"Sullivan, MO",2022,45030.0
29211,"Sullivan, MO",2023,51929.0
29211,"Sullivan, MO",2024,52864.0
29213,"Taney, MO",2019,37494.0
29213,"Taney, MO",2020,39819.0
29213,"Taney, MO",2021,44760.0
29213,"Taney, MO",2022,45663.0
29213,"Taney, MO",2023,49176.0
29213,"Taney, MO",2024,51959.0
29215,"Texas, MO",2019,30376.0
29215,"Texas, MO",2020,34556.0
29215,"Texas, MO",2021,36914.0
29215,"Texas, MO",2022,36817.0
29215,"Texas, MO",2023,39085.0
29215,"Texas, MO",2024,41160.0
29217,"Vernon, MO",2019,36110.0
29217,"Vernon, MO",2020,40236.0
29217,"Vernon, MO",2021,43204.0
29217,"Vernon, MO",2022,44498.0
29217,"Vernon, MO",2023,47876.0
29217,"Vernon, MO",2024,48003.0
29219,"Warren, MO",2019,44490.0
29219,"Warren, MO",2020,46364.0
29219,"Warren, MO",2021,50234.0
29219,"Warren, MO",2022,51198.0
29219,"Warren, MO",2023,54295.0
29219,"Warren, MO",2024,56344.0
29221,"Washington, MO",2019,31947.0
29221,"Washington, MO",2020,34915.0
29221,"Washington, MO",2021,37641.0
29221,"Washington, MO",2022,37930.0
29221,"Washington, MO",2023,40396.0
29221,"Washington, MO",2024,42203.0
29223,"Wayne, MO",2019,35287.0
29223,"Wayne, MO",2020,39431.0
29223,"Wayne, MO",2021,42046.0
29223,"Wayne, MO",2022,42075.0
29223,"Wayne, MO",2023,45912.0
29223,"Wayne, MO",2024,48370.0
29225,"Webster, MO",2019,34406.0
29225,"Webster, MO",2020,37297.0
29225,"Webster, MO",2021,41568.0
29225,"Webster, MO",2022,41862.0
29225,"Webster, MO",2023,44137.0
29225,"Webster, MO",2024,46598.0
29227,"Worth, MO",2019,37375.0
29227,"Worth, MO",2020,42184.0
29227,"Worth, MO",2021,42640.0
29227,"Worth, MO",2022,42741.0
29227,"Worth, MO",2023,48763.0
29227,"Worth, MO",2024,49216.0
29229,"Wright, MO",2019,32781.0
29229,"Wright, MO",2020,36199.0
29229,"Wright, MO",2021,39122.0
29229,"Wright, MO",2022,38778.0
29229,"Wright, MO",2023,40518.0
29229,"Wright, MO",2024,42813.0
29510,"St. Louis (Independent City), MO",2019,48128.0
29510,"St. Louis (Independent City), MO",2020,51312.0
29510,"St. Louis (Independent City), MO",2021,55078.0
29510,"St. Louis (Independent City), MO",2022,59103.0
29510,"St. Louis (Independent City), MO",2023,63640.0
29510,"St. Louis (Independent City), MO",2024,66606.0
30001,"Beaverhead, MT",2019,48210.0
30001,"Beaverhead, MT",2020,52986.0
30001,"Beaverhead, MT",2021,58385.0
30001,"Beaverhead, MT",2022,58781.0
30001,"Beaverhead, MT",2023,60782.0
30001,"Beaverhead, MT",2024,62086.0
30003,"Big Horn, MT",2019,31375.0
30003,"Big Horn, MT",2020,35785.0
30003,"Big Horn, MT",2021,36597.0
30003,"Big Horn, MT",2022,38252.0
30003,"Big Horn, MT",2023,39028.0
30003,"Big Horn, MT",2024,39918.0
30005,"Blaine, MT",2019,28807.0
30005,"Blaine, MT",2020,32726.0
30005,"Blaine, MT",2021,33896.0
30005,"Blaine, MT",2022,38108.0
30005,"Blaine, MT",2023,39071.0
30005,"Blaine, MT",2024,37554.0
30007,"Broadwater, MT",2019,43859.0
30007,"Broadwater, MT",2020,47038.0
30007,"Broadwater, MT",2021,51025.0
30007,"Broadwater, MT",2022,52237.0
30007,"Broadwater, MT",2023,55626.0
30007,"Broadwater, MT",2024,57021.0
30009,"Carbon, MT",2019,55139.0
30009,"Carbon, MT",2020,58323.0
30009,"Carbon, MT",2021,64991.0
30009,"Carbon, MT",2022,64832.0
30009,"Carbon, MT",2023,69251.0
30009,"Carbon, MT",2024,71349.0
30011,"Carter, MT",2019,35341.0
30011,"Carter, MT",2020,41780.0
30011,"Carter, MT",2021,40323.0
30011,"Carter, MT",2022,45694.0
30011,"Carter, MT",2023,45821.0
30011,"Carter, MT",2024,53344.0
30013,"Cascade, MT",2019,46852.0
30013,"Cascade, MT",2020,50405.0
30013,"Cascade, MT",2021,55094.0
30013,"Cascade, MT",2022,57467.0
30013,"Cascade, MT",2023,60281.0
30013,"Cascade, MT",2024,63865.0
30015,"Chouteau, MT",2019,39095.0
30015,"Chouteau, MT",2020,45980.0
30015,"Chouteau, MT",2021,40174.0
30015,"Chouteau, MT",2022,56331.0
30015,"Chouteau, MT",2023,58059.0
30015,"Chouteau, MT",2024,51888.0
30017,"Custer, MT",2019,44677.0
30017,"Custer, MT",2020,47890.0
30017,"Custer, MT",2021,50371.0
30017,"Custer, MT",2022,53904.0
30017,"Custer, MT",2023,54808.0
30017,"Custer, MT",2024,58945.0
30019,"Daniels, MT",2019,48930.0
30019,"Daniels, MT",2020,57301.0
30019,"Daniels, MT",2021,59092.0
30019,"Daniels, MT",2022,64957.0
30019,"Daniels, MT",2023,60502.0
30019,"Daniels, MT",2024,61349.0
30021,"Dawson, MT",2019,44577.0
30021,"Dawson, MT",2020,46403.0
30021,"Dawson, MT",2021,48854.0
30021,"Dawson, MT",2022,51407.0
30021,"Dawson, MT",2023,52932.0
30021,"Dawson, MT",2024,55246.0
30023,"Deer Lodge, MT",2019,40155.0
30023,"Deer Lodge, MT",2020,43548.0
30023,"Deer Lodge, MT",2021,47191.0
30023,"Deer Lodge, MT",2022,48686.0
30023,"Deer Lodge, MT",2023,51695.0
30023,"Deer Lodge, MT",2024,53613.0
30025,"Fallon, MT",2019,46310.0
30025,"Fallon, MT",2020,48427.0
30025,"Fallon, MT",2021,50300.0
30025,"Fallon, MT",2022,51584.0
30025,"Fallon, MT",2023,55580.0
30025,"Fallon, MT",2024,58363.0
30027,"Fergus, MT",2019,43847.0
30027,"Fergus, MT",2020,45622.0
30027,"Fergus, MT",2021,49148.0
30027,"Fergus, MT",2022,53797.0
30027,"Fergus, MT",2023,55542.0
30027,"Fergus, MT",2024,56801.0
30029,"Flathead, MT",2019,50614.0
30029,"Flathead, MT",2020,55536.0
30029,"Flathead, MT",2021,62038.0
30029,"Flathead, MT",2022,65526.0
30029,"Flathead, MT",2023,69824.0
30029,"Flathead, MT",2024,73843.0
30031,"Gallatin, MT",2019,59028.0
30031,"Gallatin, MT",2020,63954.0
30031,"Gallatin, MT",2021,75994.0
30031,"Gallatin, MT",2022,82724.0
30031,"Gallatin, MT",2023,89821.0
30031,"Gallatin, MT",2024,94573.0
30033,"Garfield, MT",2019,34870.0
30033,"Garfield, MT",2020,42146.0
30033,"Garfield, MT",2021,37574.0
30033,"Garfield, MT",2022,51024.0
30033,"Garfield, MT",2023,49833.0
30033,"Garfield, MT",2024,45475.0
30035,"Glacier, MT",2019,37170.0
30035,"Glacier, MT",2020,41132.0
30035,"Glacier, MT",2021,41698.0
30035,"Glacier, MT",2022,46291.0
30035,"Glacier, MT",2023,49283.0
30035,"Glacier, MT",2024,49371.0
30037,"Golden Valley, MT",2019,49825.0
30037,"Golden Valley, MT",2020,56259.0
30037,"Golden Valley, MT",2021,66875.0
30037,"Golden Valley, MT",2022,55235.0
30037,"Golden Valley, MT",2023,58882.0
30037,"Golden Valley, MT",2024,59238.0
30039,"Granite, MT",2019,45885.0
30039,"Granite, MT",2020,51368.0
30039,"Granite, MT",2021,60857.0
30039,"Granite, MT",2022,52121.0
30039,"Granite, MT",2023,55090.0
30039,"Granite, MT",2024,58258.0
30041,"Hill, MT",2019,45677.0
30041,"Hill, MT",2020,49292.0
30041,"Hill, MT",2021,51856.0
30041,"Hill, MT",2022,54697.0
30041,"Hill, MT",2023,57151.0
30041,"Hill, MT",2024,57147.0
30043,"Jefferson, MT",2019,50793.0
30043,"Jefferson, MT",2020,53931.0
30043,"Jefferson, MT",2021,59338.0
30043,"Jefferson, MT",2022,60487.0
30043,"Jefferson, MT",2023,64809.0
30043,"Jefferson, MT",2024,68296.0
30045,"Judith Basin, MT",2019,47742.0
30045,"Judith Basin, MT",2020,53003.0
30045,"Judith Basin, MT",2021,47520.0
30045,"Judith Basin, MT",2022,59808.0
30045,"Judith Basin, MT",2023,59996.0
30045,"Judith Basin, MT",2024,59113.0
30047,"Lake, MT",2019,39921.0
30047,"Lake, MT",2020,43428.0
30047,"Lake, MT",2021,47920.0
30047,"Lake, MT",2022,47405.0
30047,"Lake, MT",2023,50868.0
30047,"Lake, MT",2024,53778.0
30049,"Lewis and Clark, MT",2019,49967.0
30049,"Lewis and Clark, MT",2020,53781.0
30049,"Lewis and Clark, MT",2021,58746.0
30049,"Lewis and Clark, MT",2022,59370.0
30049,"Lewis and Clark, MT",2023,63782.0
30049,"Lewis and Clark, MT",2024,67391.0
30051,"Liberty, MT",2019,55785.0
30051,"Liberty, MT",2020,63030.0
30051,"Liberty, MT",2021,57512.0
30051,"Liberty, MT",2022,70344.0
30051,"Liberty, MT",2023,76142.0
30051,"Liberty, MT",2024,68039.0
30053,"Lincoln, MT",2019,38604.0
30053,"Lincoln, MT",2020,41954.0
30053,"Lincoln, MT",2021,45353.0
30053,"Lincoln, MT",2022,45741.0
30053,"Lincoln, MT",2023,47544.0
30053,"Lincoln, MT",2024,50196.0
30055,"McCone, MT",2019,37817.0
30055,"McCone, MT",2020,43573.0
30055,"McCone, MT",2021,53843.0
30055,"McCone, MT",2022,54422.0
30055,"McCone, MT",2023,50333.0
30055,"McCone, MT",2024,45628.0
30057,"Madison, MT",2019,65882.0
30057,"Madison, MT",2020,67956.0
30057,"Madison, MT",2021,79969.0
30057,"Madison, MT",2022,71901.0
30057,"Madison, MT",2023,76608.0
30057,"Madison, MT",2024,78911.0
30059,"Meagher, MT",2019,43490.0
30059,"Meagher, MT",2020,47942.0
30059,"Meagher, MT",2021,48903.0
30059,"Meagher, MT",2022,54853.0
30059,"Meagher, MT",2023,58603.0
30059,"Meagher, MT",2024,60748.0
30061,"Mineral, MT",2019,41061.0
30061,"Mineral, MT",2020,44159.0
30061,"Mineral, MT",2021,47050.0
30061,"Mineral, MT",2022,44674.0
30061,"Mineral, MT",2023,48363.0
30061,"Mineral, MT",2024,50972.0
30063,"Missoula, MT",2019,53150.0
30063,"Missoula, MT",2020,57773.0
30063,"Missoula, MT",2021,62444.0
30063,"Missoula, MT",2022,64877.0
30063,"Missoula, MT",2023,70381.0
30063,"Missoula, MT",2024,74223.0
30065,"Musselshell, MT",2019,44222.0
30065,"Musselshell, MT",2020,47593.0
30065,"Musselshell, MT",2021,49892.0
30065,"Musselshell, MT",2022,49164.0
30065,"Musselshell, MT",2023,50175.0
30065,"Musselshell, MT",2024,52084.0
30067,"Park, MT",2019,50603.0
30067,"Park, MT",2020,53432.0
30067,"Park, MT",2021,61125.0
30067,"Park, MT",2022,62777.0
30067,"Park, MT",2023,68889.0
30067,"Park, MT",2024,71155.0
30069,"Petroleum, MT",2019,34004.0
30069,"Petroleum, MT",2020,37448.0
30069,"Petroleum, MT",2021,32958.0
30069,"Petroleum, MT",2022,40588.0
30069,"Petroleum, MT",2023,40392.0
30069,"Petroleum, MT",2024,42202.0
30071,"Phillips, MT",2019,38652.0
30071,"Phillips, MT",2020,42429.0
30071,"Phillips, MT",2021,43957.0
30071,"Phillips, MT",2022,46662.0
30071,"Phillips, MT",2023,47013.0
30071,"Phillips, MT",2024,46151.0
30073,"Pondera, MT",2019,49141.0
30073,"Pondera, MT",2020,56394.0
30073,"Pondera, MT",2021,54407.0
30073,"Pondera, MT",2022,62256.0
30073,"Pondera, MT",2023,68237.0
30073,"Pondera, MT",2024,66020.0
30075,"Powder River, MT",2019,33564.0
30075,"Powder River, MT",2020,40905.0
30075,"Powder River, MT",2021,39134.0
30075,"Powder River, MT",2022,45667.0
30075,"Powder River, MT",2023,46368.0
30075,"Powder River, MT",2024,51522.0
